city,housecode_complete,house,location,time,temp,rh,dewpt
Sincelejo,SI4-out,SI4,out,2020-04-13 20:00:00,28.17,80.73,24.58
Sincelejo,SI4-out,SI4,out,2020-04-14 0:00:00,26.84,84.80,24.10
Sincelejo,SI4-out,SI4,out,2020-04-14 4:00:00,26.49,86.50,24.08
Sincelejo,SI4-out,SI4,out,2020-04-14 8:00:00,27.98,79.53,24.14
Sincelejo,SI4-out,SI4,out,2020-04-14 12:00:00,38.38,50.73,26.38
Sincelejo,SI4-out,SI4,out,2020-04-14 16:00:00,32.79,62.28,24.66
Sincelejo,SI4-out,SI4,out,2020-04-14 20:00:00,28.10,79.85,24.32
Sincelejo,SI4-out,SI4,out,2020-04-15 0:00:00,26.92,83.49,23.91
Sincelejo,SI4-out,SI4,out,2020-04-15 4:00:00,26.33,84.75,23.58
Sincelejo,SI4-out,SI4,out,2020-04-15 8:00:00,27.01,86.10,24.52
Sincelejo,SI4-out,SI4,out,2020-04-15 12:00:00,39.44,49.72,27.01
Sincelejo,SI4-out,SI4,out,2020-04-15 16:00:00,33.94,57.36,24.35
Sincelejo,SI4-out,SI4,out,2020-04-15 20:00:00,27.96,79.40,24.09
Sincelejo,SI4-out,SI4,out,2020-04-16 0:00:00,26.77,83.13,23.69
Sincelejo,SI4-out,SI4,out,2020-04-16 4:00:00,25.75,87.50,23.54
Sincelejo,SI4-out,SI4,out,2020-04-16 8:00:00,28.55,81.15,25.03
Sincelejo,SI4-out,SI4,out,2020-04-16 12:00:00,40.92,45.56,26.87
Sincelejo,SI4-out,SI4,out,2020-04-16 16:00:00,34.54,56.07,24.53
Sincelejo,SI4-out,SI4,out,2020-04-16 20:00:00,28.65,76.78,24.21
Sincelejo,SI4-out,SI4,out,2020-04-17 0:00:00,26.95,83.92,24.03
Sincelejo,SI4-out,SI4,out,2020-04-17 4:00:00,26.55,86.18,24.08
Sincelejo,SI4-out,SI4,out,2020-04-17 8:00:00,29.90,72.35,24.41
Sincelejo,SI4-out,SI4,out,2020-04-17 12:00:00,42.14,41.95,26.55
Sincelejo,SI4-out,SI4,out,2020-04-17 16:00:00,33.55,61.04,25.02
Sincelejo,SI4-out,SI4,out,2020-04-17 20:00:00,28.91,76.80,24.46
Sincelejo,SI4-out,SI4,out,2020-04-18 0:00:00,27.91,82.14,24.61
Sincelejo,SI4-out,SI4,out,2020-04-18 4:00:00,26.86,85.56,24.27
Sincelejo,SI4-out,SI4,out,2020-04-18 8:00:00,28.49,82.00,25.15
Sincelejo,SI4-out,SI4,out,2020-04-18 12:00:00,42.05,43.83,27.22
Sincelejo,SI4-out,SI4,out,2020-04-18 16:00:00,29.54,75.78,24.85
Sincelejo,SI4-out,SI4,out,2020-04-18 20:00:00,28.35,78.02,24.18
Sincelejo,SI4-out,SI4,out,2020-04-19 0:00:00,27.58,82.99,24.46
Sincelejo,SI4-out,SI4,out,2020-04-19 4:00:00,26.53,86.21,24.07
Sincelejo,SI4-out,SI4,out,2020-04-19 8:00:00,23.53,90.03,21.83
Sincelejo,SI4-out,SI4,out,2020-04-19 12:00:00,28.11,81.16,24.60
Sincelejo,SI4-out,SI4,out,2020-04-19 16:00:00,28.55,79.45,24.67
Sincelejo,SI4-out,SI4,out,2020-04-19 20:00:00,26.04,84.18,23.19
Sincelejo,SI4-out,SI4,out,2020-04-20 0:00:00,25.42,89.51,23.59
Sincelejo,SI4-out,SI4,out,2020-04-20 4:00:00,24.98,88.25,22.93
Sincelejo,SI4-out,SI4,out,2020-04-20 8:00:00,27.93,83.16,24.83
Sincelejo,SI4-out,SI4,out,2020-04-20 12:00:00,33.61,65.46,26.26
Sincelejo,SI4-out,SI4,out,2020-04-20 16:00:00,32.83,64.46,25.26
Sincelejo,SI4-out,SI4,out,2020-04-20 20:00:00,27.90,82.34,24.64
Sincelejo,SI4-out,SI4,out,2020-04-21 0:00:00,26.93,83.49,23.92
Sincelejo,SI4-out,SI4,out,2020-04-21 4:00:00,26.22,87.23,23.96
Sincelejo,SI4-out,SI4,out,2020-04-21 8:00:00,27.28,87.68,25.09
Sincelejo,SI4-out,SI4,out,2020-04-21 12:00:00,30.81,73.12,25.47
Sincelejo,SI4-out,SI4,out,2020-04-21 16:00:00,34.40,61.86,26.06
Sincelejo,SI4-out,SI4,out,2020-04-21 20:00:00,28.12,83.17,25.02
Sincelejo,SI4-out,SI4,out,2020-04-22 0:00:00,27.20,87.21,24.92
Sincelejo,SI4-out,SI4,out,2020-04-22 4:00:00,26.43,88.21,24.36
Sincelejo,SI4-out,SI4,out,2020-04-22 8:00:00,31.33,72.77,25.88
Sincelejo,SI4-out,SI4,out,2020-04-22 12:00:00,41.28,45.62,27.21
Sincelejo,SI4-out,SI4,out,2020-04-22 16:00:00,33.62,61.59,25.24
Sincelejo,SI4-out,SI4,out,2020-04-22 20:00:00,28.48,79.02,24.52
Sincelejo,SI4-out,SI4,out,2020-04-23 0:00:00,27.87,85.71,25.29
Sincelejo,SI4-out,SI4,out,2020-04-23 4:00:00,26.56,88.18,24.48
Sincelejo,SI4-out,SI4,out,2020-04-23 8:00:00,29.43,79.65,25.57
Sincelejo,SI4-out,SI4,out,2020-04-23 12:00:00,38.96,52.41,27.47
Sincelejo,SI4-out,SI4,out,2020-04-23 16:00:00,34.92,63.43,26.97
Sincelejo,SI4-out,SI4,out,2020-04-23 20:00:00,28.40,82.16,25.09
Sincelejo,SI4-out,SI4,out,2020-04-24 0:00:00,27.53,85.55,24.92
Sincelejo,SI4-out,SI4,out,2020-04-24 4:00:00,27.19,87.35,24.93
Sincelejo,SI4-out,SI4,out,2020-04-24 8:00:00,28.17,89.48,26.31
Sincelejo,SI4-out,SI4,out,2020-04-24 12:00:00,39.19,53.52,28.04
Sincelejo,SI4-out,SI4,out,2020-04-24 16:00:00,33.07,66.33,25.98
Sincelejo,SI4-out,SI4,out,2020-04-24 20:00:00,28.54,80.68,24.92
Sincelejo,SI4-out,SI4,out,2020-04-25 0:00:00,27.04,84.45,24.22
Sincelejo,SI4-out,SI4,out,2020-04-25 4:00:00,26.26,87.92,24.13
Sincelejo,SI4-out,SI4,out,2020-04-25 8:00:00,27.78,86.49,25.34
Sincelejo,SI4-out,SI4,out,2020-04-25 12:00:00,38.74,52.74,27.37
Sincelejo,SI4-out,SI4,out,2020-04-25 16:00:00,29.83,77.86,25.58
Sincelejo,SI4-out,SI4,out,2020-04-25 20:00:00,27.82,83.50,24.80
Sincelejo,SI4-out,SI4,out,2020-04-26 0:00:00,26.43,85.98,23.93
Sincelejo,SI4-out,SI4,out,2020-04-26 4:00:00,25.91,90.84,24.33
Sincelejo,SI4-out,SI4,out,2020-04-26 8:00:00,29.71,79.46,25.80
Sincelejo,SI4-out,SI4,out,2020-04-26 12:00:00,39.72,49.44,27.17
Sincelejo,SI4-out,SI4,out,2020-04-26 16:00:00,35.00,60.01,26.10
Sincelejo,SI4-out,SI4,out,2020-04-26 20:00:00,28.85,79.55,24.98
Sincelejo,SI4-out,SI4,out,2020-04-27 0:00:00,27.30,82.78,24.15
Sincelejo,SI4-out,SI4,out,2020-04-27 4:00:00,26.40,88.93,24.46
Sincelejo,SI4-out,SI4,out,2020-04-27 8:00:00,30.52,77.57,26.18
Sincelejo,SI4-out,SI4,out,2020-04-27 12:00:00,41.54,46.23,27.67
Sincelejo,SI4-out,SI4,out,2020-04-27 16:00:00,34.03,63.28,26.09
Sincelejo,SI4-out,SI4,out,2020-04-27 20:00:00,29.29,77.99,25.08
Sincelejo,SI4-out,SI4,out,2020-04-28 0:00:00,27.83,85.62,25.23
Sincelejo,SI4-out,SI4,out,2020-04-28 4:00:00,27.19,87.62,24.98
Sincelejo,SI4-out,SI4,out,2020-04-28 8:00:00,29.27,80.95,25.69
Sincelejo,SI4-out,SI4,out,2020-04-28 12:00:00,38.69,50.47,26.58
Sincelejo,SI4-out,SI4,out,2020-04-28 16:00:00,31.59,75.98,26.87
Sincelejo,SI4-out,SI4,out,2020-04-28 20:00:00,28.54,81.08,25.00
Sincelejo,SI4-out,SI4,out,2020-04-29 0:00:00,27.57,84.65,24.78
Sincelejo,SI4-out,SI4,out,2020-04-29 4:00:00,26.96,88.06,24.85
Sincelejo,SI4-out,SI4,out,2020-04-29 8:00:00,30.22,79.05,26.21
Sincelejo,SI4-out,SI4,out,2020-04-29 12:00:00,39.42,51.30,27.53
Sincelejo,SI4-out,SI4,out,2020-04-29 16:00:00,31.51,71.86,25.84
Sincelejo,SI4-out,SI4,out,2020-04-29 20:00:00,28.68,81.75,25.28
Sincelejo,SI4-out,SI4,out,2020-04-30 0:00:00,27.58,85.57,24.98
Sincelejo,SI4-out,SI4,out,2020-04-30 4:00:00,26.84,88.34,24.78
Sincelejo,SI4-out,SI4,out,2020-04-30 8:00:00,29.03,82.72,25.82
Sincelejo,SI4-out,SI4,out,2020-04-30 12:00:00,39.03,51.85,27.35
Sincelejo,SI4-out,SI4,out,2020-04-30 16:00:00,33.04,67.28,26.19
Sincelejo,SI4-out,SI4,out,2020-04-30 20:00:00,28.50,80.78,24.91
Sincelejo,SI4-out,SI4,out,2020-05-01 0:00:00,27.28,84.57,24.48
Sincelejo,SI4-out,SI4,out,2020-05-01 4:00:00,26.92,86.51,24.51
Sincelejo,SI4-out,SI4,out,2020-05-01 8:00:00,30.03,79.04,26.02
Sincelejo,SI4-out,SI4,out,2020-05-01 12:00:00,42.72,44.61,28.12
Sincelejo,SI4-out,SI4,out,2020-05-01 16:00:00,29.03,76.37,24.48
Sincelejo,SI4-out,SI4,out,2020-05-01 20:00:00,28.29,83.52,25.26
Sincelejo,SI4-out,SI4,out,2020-05-02 0:00:00,27.53,86.34,25.07
Sincelejo,SI4-out,SI4,out,2020-05-02 4:00:00,26.72,89.48,24.88
Sincelejo,SI4-out,SI4,out,2020-05-02 8:00:00,30.84,77.53,26.49
Sincelejo,SI4-out,SI4,out,2020-05-02 12:00:00,37.58,57.33,27.73
Sincelejo,SI4-out,SI4,out,2020-05-02 16:00:00,30.42,78.71,26.34
Sincelejo,SI4-out,SI4,out,2020-05-02 20:00:00,28.84,83.70,25.83
Sincelejo,SI4-out,SI4,out,2020-05-03 0:00:00,27.85,85.58,25.24
Sincelejo,SI4-out,SI4,out,2020-05-03 4:00:00,26.41,88.50,24.39
Sincelejo,SI4-out,SI4,out,2020-05-03 8:00:00,29.15,81.03,25.59
Sincelejo,SI4-out,SI4,out,2020-05-03 12:00:00,35.63,62.75,27.45
Sincelejo,SI4-out,SI4,out,2020-05-03 16:00:00,35.56,62.58,27.34
Sincelejo,SI4-out,SI4,out,2020-05-03 20:00:00,29.27,79.85,25.46
Sincelejo,SI4-out,SI4,out,2020-05-04 0:00:00,28.27,86.20,25.77
Sincelejo,SI4-out,SI4,out,2020-05-04 4:00:00,26.97,87.28,24.71
Sincelejo,SI4-out,SI4,out,2020-05-04 8:00:00,27.68,85.19,24.99
Sincelejo,SI4-out,SI4,out,2020-05-04 12:00:00,33.91,65.62,26.59
Sincelejo,SI4-out,SI4,out,2020-05-04 16:00:00,30.52,69.48,24.33
Sincelejo,SI4-out,SI4,out,2020-05-04 20:00:00,28.34,83.78,25.37
Sincelejo,SI4-out,SI4,out,2020-05-05 0:00:00,27.37,87.96,25.23
Sincelejo,SI4-out,SI4,out,2020-05-05 4:00:00,26.97,90.35,25.29
Sincelejo,SI4-out,SI4,out,2020-05-05 8:00:00,28.59,85.96,26.04
Sincelejo,SI4-out,SI4,out,2020-05-05 12:00:00,37.88,58.32,28.30
Sincelejo,SI4-out,SI4,out,2020-05-05 16:00:00,33.82,66.42,26.72
Sincelejo,SI4-out,SI4,out,2020-05-05 20:00:00,28.67,85.61,26.05
Sincelejo,SI4-out,SI4,out,2020-05-06 0:00:00,27.44,89.60,25.61
Sincelejo,SI4-out,SI4,out,2020-05-06 4:00:00,26.76,90.83,25.17
Sincelejo,SI4-out,SI4,out,2020-05-06 8:00:00,28.55,86.37,26.08
Sincelejo,SI4-out,SI4,out,2020-05-06 12:00:00,36.30,60.85,27.56
Sincelejo,SI4-out,SI4,out,2020-05-06 16:00:00,34.55,65.51,27.17
Sincelejo,SI4-out,SI4,out,2020-05-06 20:00:00,29.23,81.70,25.81
Sincelejo,SI4-out,SI4,out,2020-05-07 0:00:00,27.95,86.09,25.44
Sincelejo,SI4-out,SI4,out,2020-05-07 4:00:00,27.54,86.40,25.10
Sincelejo,SI4-out,SI4,out,2020-05-07 8:00:00,28.62,86.37,26.15
Sincelejo,SI4-out,SI4,out,2020-05-07 12:00:00,29.28,83.77,26.28
Sincelejo,SI4-out,SI4,out,2020-05-07 16:00:00,30.74,76.36,26.13
Sincelejo,SI4-out,SI4,out,2020-05-07 20:00:00,28.10,87.32,25.82
Sincelejo,SI4-out,SI4,out,2020-05-08 0:00:00,27.08,87.61,24.88
Sincelejo,SI4-out,SI4,out,2020-05-08 4:00:00,26.67,92.29,25.35
Sincelejo,SI4-out,SI4,out,2020-05-08 8:00:00,28.68,86.68,26.27
Sincelejo,SI4-out,SI4,out,2020-05-08 12:00:00,40.36,52.13,28.66
Sincelejo,SI4-out,SI4,out,2020-05-08 16:00:00,35.89,63.33,27.86
Sincelejo,SI4-out,SI4,out,2020-05-08 20:00:00,29.43,82.93,26.25
Sincelejo,SI4-out,SI4,out,2020-05-09 0:00:00,27.91,88.07,25.79
Sincelejo,SI4-out,SI4,out,2020-05-09 4:00:00,27.15,89.24,25.26
Sincelejo,SI4-out,SI4,out,2020-05-09 8:00:00,33.06,72.55,27.50
Sincelejo,SI4-out,SI4,out,2020-05-09 12:00:00,42.73,43.29,27.61
Sincelejo,SI4-out,SI4,out,2020-05-09 16:00:00,35.10,63.40,27.13
Sincelejo,SI4-out,SI4,out,2020-05-09 20:00:00,29.57,81.57,26.11
Sincelejo,SI4-out,SI4,out,2020-05-10 0:00:00,28.46,83.62,25.45
Sincelejo,SI4-out,SI4,out,2020-05-10 4:00:00,27.85,87.47,25.61
Sincelejo,SI4-out,SI4,out,2020-05-10 8:00:00,32.23,75.27,27.32
Sincelejo,SI4-out,SI4,out,2020-05-10 12:00:00,41.71,47.96,28.45
Sincelejo,SI4-out,SI4,out,2020-05-10 16:00:00,34.36,65.70,27.04
Sincelejo,SI4-out,SI4,out,2020-05-10 20:00:00,29.38,79.76,25.55
Sincelejo,SI4-out,SI4,out,2020-05-11 0:00:00,27.81,85.26,25.14
Sincelejo,SI4-out,SI4,out,2020-05-11 4:00:00,27.20,88.09,25.08
Sincelejo,SI4-out,SI4,out,2020-05-11 8:00:00,29.17,81.86,25.78
Sincelejo,SI4-out,SI4,out,2020-05-11 12:00:00,37.74,55.17,27.22
Sincelejo,SI4-out,SI4,out,2020-05-11 16:00:00,34.29,63.00,26.25
Sincelejo,SI4-out,SI4,out,2020-05-11 20:00:00,29.26,78.58,25.18
Sincelejo,SI4-out,SI4,out,2020-05-12 0:00:00,28.16,83.58,25.15
Sincelejo,SI4-out,SI4,out,2020-05-12 4:00:00,27.55,81.09,24.04
Sincelejo,SI4-out,SI4,out,2020-05-12 8:00:00,30.56,69.94,24.48
Sincelejo,SI4-out,SI4,out,2020-05-12 12:00:00,40.41,48.77,27.56
Sincelejo,SI4-out,SI4,out,2020-05-12 16:00:00,34.08,59.69,25.15
Sincelejo,SI4-out,SI4,out,2020-05-12 20:00:00,29.05,77.78,24.80
Sincelejo,SI4-out,SI4,out,2020-05-13 0:00:00,28.03,83.28,24.96
Sincelejo,SI4-out,SI4,out,2020-05-13 4:00:00,26.92,85.56,24.32
Sincelejo,SI4-out,SI4,out,2020-05-13 8:00:00,28.62,79.11,24.67
Sincelejo,SI4-out,SI4,out,2020-05-13 12:00:00,34.60,60.09,25.75
Sincelejo,SI4-out,SI4,out,2020-05-13 16:00:00,35.38,57.78,25.81
Sincelejo,SI4-out,SI4,out,2020-05-13 20:00:00,29.07,79.57,25.21
Sincelejo,SI4-out,SI4,out,2020-05-14 0:00:00,27.74,84.43,24.91
Sincelejo,SI4-out,SI4,out,2020-05-14 4:00:00,26.86,88.91,24.91
Sincelejo,SI4-out,SI4,out,2020-05-14 8:00:00,32.01,71.93,26.34
Sincelejo,SI4-out,SI4,out,2020-05-14 12:00:00,39.45,51.10,27.49
Sincelejo,SI4-out,SI4,out,2020-05-14 16:00:00,33.41,66.88,26.44
Sincelejo,SI4-out,SI4,out,2020-05-14 20:00:00,29.05,81.87,25.67
Sincelejo,SI4-out,SI4,out,2020-05-15 0:00:00,27.59,89.27,25.70
Sincelejo,SI4-out,SI4,out,2020-05-15 4:00:00,26.63,91.35,25.13
Sincelejo,SI4-out,SI4,out,2020-05-15 8:00:00,29.82,81.36,26.32
Sincelejo,SI4-out,SI4,out,2020-05-15 12:00:00,38.28,52.75,26.95
Sincelejo,SI4-out,SI4,out,2020-05-15 16:00:00,30.89,72.28,25.34
Sincelejo,SI4-out,SI4,out,2020-05-15 20:00:00,28.76,83.08,25.63
Sincelejo,SI4-out,SI4,out,2020-05-16 0:00:00,27.80,86.73,25.41
Sincelejo,SI4-out,SI4,out,2020-05-16 4:00:00,27.06,89.43,25.20
Sincelejo,SI4-out,SI4,out,2020-05-16 8:00:00,33.59,70.03,27.40
Sincelejo,SI4-out,SI4,out,2020-05-16 12:00:00,38.82,53.53,27.70
Sincelejo,SI4-out,SI4,out,2020-05-16 16:00:00,29.92,83.24,26.80
Sincelejo,SI4-out,SI4,out,2020-05-16 20:00:00,28.91,84.87,26.14
Sincelejo,SI4-out,SI4,out,2020-05-17 0:00:00,27.99,88.07,25.86
Sincelejo,SI4-out,SI4,out,2020-05-17 4:00:00,27.34,90.86,25.74
Sincelejo,SI4-out,SI4,out,2020-05-17 8:00:00,25.79,83.99,22.91
Sincelejo,SI4-out,SI4,out,2020-05-17 12:00:00,33.87,62.70,25.78
Sincelejo,SI4-out,SI4,out,2020-05-17 16:00:00,32.89,65.76,25.66
Sincelejo,SI4-out,SI4,out,2020-05-17 20:00:00,27.91,80.62,24.30
Sincelejo,SI4-out,SI4,out,2020-05-18 0:00:00,26.92,85.56,24.32
Sincelejo,SI4-out,SI4,out,2020-05-18 4:00:00,25.92,89.28,24.05
Sincelejo,SI4-out,SI4,out,2020-05-18 8:00:00,31.99,72.57,26.47
Sincelejo,SI4-out,SI4,out,2020-05-18 12:00:00,40.02,51.09,28.01
Sincelejo,SI4-out,SI4,out,2020-05-18 16:00:00,31.31,63.52,23.59
Sincelejo,SI4-out,SI4,out,2020-05-18 20:00:00,28.88,84.06,25.95
Sincelejo,SI4-out,SI4,out,2020-05-19 0:00:00,26.77,80.03,23.06
Sincelejo,SI4-out,SI4,out,2020-05-19 4:00:00,25.59,90.15,23.88
Sincelejo,SI4-out,SI4,out,2020-05-19 8:00:00,25.66,88.76,23.70
Sincelejo,SI4-out,SI4,out,2020-05-19 12:00:00,30.89,70.91,25.02
Sincelejo,SI4-out,SI4,out,2020-05-19 16:00:00,31.11,70.79,25.21
Sincelejo,SI4-out,SI4,out,2020-05-19 20:00:00,27.37,82.86,24.23
Sincelejo,SI4-out,SI4,out,2020-05-20 0:00:00,26.22,87.30,23.97
Sincelejo,SI4-out,SI4,out,2020-05-20 4:00:00,25.87,88.42,23.84
Sincelejo,SI4-out,SI4,out,2020-05-20 8:00:00,30.75,74.52,25.72
Sincelejo,SI4-out,SI4,out,2020-05-20 12:00:00,41.13,47.50,27.76
Sincelejo,SI4-out,SI4,out,2020-05-20 16:00:00,35.84,60.29,26.97
Sincelejo,SI4-out,SI4,out,2020-05-20 20:00:00,29.54,79.40,25.63
Sincelejo,SI4-out,SI4,out,2020-05-21 0:00:00,27.50,84.50,24.68
Sincelejo,SI4-out,SI4,out,2020-05-21 4:00:00,26.45,86.38,24.02
Sincelejo,SI4-out,SI4,out,2020-05-21 8:00:00,32.87,67.05,25.97
Sincelejo,SI4-out,SI4,out,2020-05-21 12:00:00,42.63,44.63,28.05
Sincelejo,SI4-out,SI4,out,2020-05-21 16:00:00,35.86,59.64,26.80
Sincelejo,SI4-out,SI4,out,2020-05-21 20:00:00,30.05,78.75,25.98
Sincelejo,SI4-out,SI4,out,2020-05-22 0:00:00,28.35,84.53,25.53
Sincelejo,SI4-out,SI4,out,2020-05-22 4:00:00,27.76,88.33,25.69
Sincelejo,SI4-out,SI4,out,2020-05-22 8:00:00,27.23,81.75,23.87
Sincelejo,SI4-out,SI4,out,2020-05-22 12:00:00,28.48,76.66,24.01
Sincelejo,SI4-out,SI4,out,2020-05-22 16:00:00,32.89,61.54,24.54
Sincelejo,SI4-out,SI4,out,2020-05-22 20:00:00,28.13,81.03,24.60
Sincelejo,SI4-out,SI4,out,2020-05-23 0:00:00,27.11,84.65,24.33
Sincelejo,SI4-out,SI4,out,2020-05-23 4:00:00,26.28,88.76,24.31
Sincelejo,SI4-out,SI4,out,2020-05-23 8:00:00,28.72,83.27,25.63
Sincelejo,SI4-out,SI4,out,2020-05-23 12:00:00,36.45,60.50,27.60
Sincelejo,SI4-out,SI4,out,2020-05-23 16:00:00,28.89,82.80,25.70
Sincelejo,SI4-out,SI4,out,2020-05-23 20:00:00,28.41,87.37,26.14
Sincelejo,SI4-out,SI4,out,2020-05-24 0:00:00,27.31,89.39,25.45
Sincelejo,SI4-out,SI4,out,2020-05-24 4:00:00,26.62,88.15,24.52
Sincelejo,SI4-out,SI4,out,2020-05-24 8:00:00,32.77,71.64,27.00
Sincelejo,SI4-out,SI4,out,2020-05-24 12:00:00,40.36,52.45,28.77
Sincelejo,SI4-out,SI4,out,2020-05-24 16:00:00,34.09,64.52,26.48
Sincelejo,SI4-out,SI4,out,2020-05-24 20:00:00,29.76,80.74,26.12
Sincelejo,SI4-out,SI4,out,2020-05-25 0:00:00,27.95,86.76,25.57
Sincelejo,SI4-out,SI4,out,2020-05-25 4:00:00,27.31,87.88,25.16
Sincelejo,SI4-out,SI4,out,2020-05-25 8:00:00,33.46,70.36,27.35
Sincelejo,SI4-out,SI4,out,2020-05-25 12:00:00,37.78,57.89,28.08
Sincelejo,SI4-out,SI4,out,2020-05-25 16:00:00,34.41,66.75,27.36
Sincelejo,SI4-out,SI4,out,2020-05-25 20:00:00,29.79,81.52,26.32
Sincelejo,SI4-out,SI4,out,2020-05-26 0:00:00,28.31,86.30,25.83
Sincelejo,SI4-out,SI4,out,2020-05-26 4:00:00,27.47,88.15,25.37
Sincelejo,SI4-out,SI4,out,2020-05-26 8:00:00,32.27,73.95,27.06
Sincelejo,SI4-out,SI4,out,2020-05-26 12:00:00,33.48,74.10,28.26
Sincelejo,SI4-out,SI4,out,2020-05-26 16:00:00,31.40,69.20,25.10
Sincelejo,SI4-out,SI4,out,2020-05-26 20:00:00,29.48,82.93,26.31
Sincelejo,SI4-out,SI4,out,2020-05-27 0:00:00,28.44,87.46,26.19
Sincelejo,SI4-out,SI4,out,2020-05-27 4:00:00,24.47,89.86,22.73
Sincelejo,SI4-out,SI4,out,2020-05-27 8:00:00,24.64,88.22,22.59
Sincelejo,SI4-out,SI4,out,2020-05-27 12:00:00,29.52,71.94,23.96
Sincelejo,SI4-out,SI4,out,2020-05-27 16:00:00,30.46,71.01,24.63
Sincelejo,SI4-out,SI4,out,2020-05-27 20:00:00,26.58,86.50,24.18
Sincelejo,SI4-out,SI4,out,2020-05-28 0:00:00,25.19,88.98,23.27
Sincelejo,SI4-out,SI4,out,2020-05-28 4:00:00,25.14,87.74,22.99
Sincelejo,SI4-out,SI4,out,2020-05-28 8:00:00,28.86,79.91,25.07
Sincelejo,SI4-out,SI4,out,2020-05-28 12:00:00,32.71,67.67,25.97
Sincelejo,SI4-out,SI4,out,2020-05-28 16:00:00,33.15,64.85,25.67
Sincelejo,SI4-out,SI4,out,2020-05-28 20:00:00,27.89,82.82,24.73
Sincelejo,SI4-out,SI4,out,2020-05-29 0:00:00,24.64,86.70,22.31
Sincelejo,SI4-out,SI4,out,2020-05-29 4:00:00,24.28,87.50,22.10
Sincelejo,SI4-out,SI4,out,2020-05-29 8:00:00,29.48,73.83,24.35
Sincelejo,SI4-out,SI4,out,2020-05-29 12:00:00,32.90,64.90,25.45
Sincelejo,SI4-out,SI4,out,2020-05-29 16:00:00,29.36,79.50,25.48
Sincelejo,SI4-out,SI4,out,2020-05-29 20:00:00,27.00,84.15,24.13
Sincelejo,SI4-out,SI4,out,2020-05-30 0:00:00,26.61,87.76,24.44
Sincelejo,SI4-out,SI4,out,2020-05-30 4:00:00,24.40,89.89,22.66
Sincelejo,SI4-out,SI4,out,2020-05-30 8:00:00,24.51,91.45,23.06
Sincelejo,SI4-out,SI4,out,2020-05-30 12:00:00,28.06,81.25,24.58
Sincelejo,SI4-out,SI4,out,2020-05-30 16:00:00,28.41,79.51,24.55
Sincelejo,SI4-out,SI4,out,2020-05-30 20:00:00,25.61,87.92,23.49
Sincelejo,SI4-out,SI4,out,2020-05-31 0:00:00,25.36,88.18,23.29
Sincelejo,SI4-out,SI4,out,2020-05-31 4:00:00,24.85,90.05,23.13
Sincelejo,SI4-out,SI4,out,2020-05-31 8:00:00,30.33,72.59,24.88
Sincelejo,SI4-out,SI4,out,2020-05-31 12:00:00,35.73,57.83,26.16
Sincelejo,SI4-out,SI4,out,2020-05-31 16:00:00,32.24,65.96,25.09
Sincelejo,SI4-out,SI4,out,2020-05-31 20:00:00,27.95,78.31,23.85
Sincelejo,SI4-out,SI4,out,2020-06-01 0:00:00,26.72,84.57,23.94
Sincelejo,SI4-out,SI4,out,2020-06-01 4:00:00,26.05,86.79,23.71
Sincelejo,SI4-out,SI4,out,2020-06-01 8:00:00,30.12,73.38,24.86
Sincelejo,SI4-out,SI4,out,2020-06-01 12:00:00,38.22,53.04,26.99
Sincelejo,SI4-out,SI4,out,2020-06-01 16:00:00,32.12,67.36,25.33
Sincelejo,SI4-out,SI4,out,2020-06-01 20:00:00,28.40,81.45,24.94
Sincelejo,SI4-out,SI4,out,2020-06-02 0:00:00,24.17,89.53,22.37
Sincelejo,SI4-out,SI4,out,2020-06-02 4:00:00,25.30,90.40,23.64
Sincelejo,SI4-out,SI4,out,2020-06-02 8:00:00,25.05,91.33,23.57
Sincelejo,SI4-out,SI4,out,2020-06-02 12:00:00,34.55,63.64,26.68
Sincelejo,SI4-out,SI4,out,2020-06-02 16:00:00,34.24,63.37,26.31
Sincelejo,SI4-out,SI4,out,2020-06-02 20:00:00,27.91,80.24,24.22
Sincelejo,SI4-out,SI4,out,2020-06-03 0:00:00,26.80,86.99,24.48
Sincelejo,SI4-out,SI4,out,2020-06-03 4:00:00,25.78,88.50,23.77
Sincelejo,SI4-out,SI4,out,2020-06-03 8:00:00,28.19,78.88,24.21
Sincelejo,SI4-out,SI4,out,2020-06-03 12:00:00,38.16,52.12,26.64
Sincelejo,SI4-out,SI4,out,2020-06-03 16:00:00,32.10,67.91,25.45
Sincelejo,SI4-out,SI4,out,2020-06-03 20:00:00,28.75,80.20,25.03
Sincelejo,SI4-out,SI4,out,2020-06-04 0:00:00,26.79,86.53,24.38
Sincelejo,SI4-out,SI4,out,2020-06-04 4:00:00,25.87,88.06,23.77
Sincelejo,SI4-out,SI4,out,2020-06-04 8:00:00,31.83,70.66,25.86
Sincelejo,SI4-out,SI4,out,2020-06-04 12:00:00,36.06,58.11,26.54
Sincelejo,SI4-out,SI4,out,2020-06-04 16:00:00,33.95,65.49,26.60
Sincelejo,SI4-out,SI4,out,2020-06-04 20:00:00,28.87,81.06,25.32
Sincelejo,SI4-out,SI4,out,2020-06-05 0:00:00,27.78,85.72,25.20
Sincelejo,SI4-out,SI4,out,2020-06-05 4:00:00,26.68,87.45,24.45
Sincelejo,SI4-out,SI4,out,2020-06-05 8:00:00,27.27,89.50,25.43
Sincelejo,SI4-out,SI4,out,2020-06-05 12:00:00,37.41,58.24,27.84
